away_PTS,away_op_PTS,away_AST,away_TRB,away_TOV,away_PF,home_PTS,home_op_PTS,home_AST,home_TRB,home_TOV,home_PF,Date,away,away_PTS,home,home_PTS
0.3360655737704912,0.9124087591240874,0.5322580645161289,0.3055555555555558,0.4565217391304347,1.0,0.7540983606557378,0.4452554744525553,0.5483870967741936,0.333333333333333,0.5217391304347827,0.340909090909091,Tue Apr 12 2022,Cleveland Cavaliers,108,Brooklyn Nets,115
0.3852459016393444,0.7153284671532842,0.3387096774193549,0.2777777777777777,0.6086956521739133,0.7499999999999996,1.0,0.3576642335766427,0.6129032258064514,0.3055555555555558,0.4782608695652173,0.0227272727272722,Tue Apr 12 2022,Los Angeles Clippers,104,Minnesota Timberwolves,109
0.9508196721311468,0.2408759124087588,1.0,0.3611111111111111,0.6956521739130435,0.4545454545454547,0.8360655737704918,0.4233576642335763,0.4354838709677422,0.2777777777777777,1.0,0.7272727272727273,Wed Apr 13 2022,Charlotte Hornets,103,Atlanta Hawks,132
0.7786885245901638,0.3795620437956205,0.9677419354838706,0.4583333333333327,0.8260869565217394,0.8636363636363633,0.4590163934426223,0.5766423357664237,0.5,0.4444444444444446,0.5217391304347827,0.5,Wed Apr 13 2022,San Antonio Spurs,103,New Orleans Pelicans,113
0.8360655737704918,0.4233576642335763,0.4354838709677422,0.2777777777777777,1.0,0.7272727272727273,0.3360655737704912,0.9124087591240874,0.5322580645161289,0.3055555555555558,0.4565217391304347,1.0,Fri Apr 15 2022,Atlanta Hawks,107,Cleveland Cavaliers,101
0.4590163934426223,0.5766423357664237,0.5,0.4444444444444446,0.5217391304347827,0.5,0.3852459016393444,0.7153284671532842,0.3387096774193549,0.2777777777777777,0.6086956521739133,0.7499999999999996,Fri Apr 15 2022,New Orleans Pelicans,105,Los Angeles Clippers,101
0.8114754098360647,0.7737226277372268,0.0806451612903225,0.5972222222222215,0.5434782608695652,0.6818181818181821,0.3524590163934423,0.9854014598540144,0.2419354838709676,0.1388888888888888,0.8695652173913044,0.5,Sat Apr 16 2022,Utah Jazz,99,Dallas Mavericks,93
1.0,0.3576642335766427,0.6129032258064514,0.3055555555555558,0.4782608695652173,0.0227272727272722,0.9754098360655729,0.6058394160583938,0.6612903225806451,1.0,0.7173913043478263,0.4772727272727269,Sat Apr 16 2022,Minnesota Timberwolves,130,Memphis Grizzlies,117
0.4672131147540985,0.8102189781021902,0.0322580645161294,0.4583333333333327,0.8695652173913044,0.5227272727272723,0.5081967213114755,0.7956204379562046,0.2903225806451612,0.0416666666666662,0.8695652173913044,0.5681818181818183,Sat Apr 16 2022,Toronto Raptors,111,Philadelphia 76ers,131
0.7377049180327867,0.5693430656934304,0.9516129032258064,0.2916666666666667,0.4347826086956522,0.4318181818181816,0.5983606557377046,0.927007299270073,0.8387096774193549,0.4861111111111109,0.3478260869565217,0.2045454545454542,Sat Apr 16 2022,Denver Nuggets,107,Golden State Warriors,123
0.8360655737704918,0.4233576642335763,0.4354838709677422,0.2777777777777777,1.0,0.7272727272727273,0.5163934426229505,0.9197080291970808,0.5806451612903225,0.2361111111111114,0.4130434782608696,0.318181818181818,Sun Apr 17 2022,Atlanta Hawks,91,Miami Heat,115
0.7540983606557378,0.4452554744525553,0.5483870967741936,0.333333333333333,0.5217391304347827,0.340909090909091,0.6639344262295076,1.0,0.4677419354838711,0.5694444444444444,0.6304347826086958,0.7727272727272727,Sun Apr 17 2022,Brooklyn Nets,114,Boston Celtics,115
0.6475409836065565,0.4525547445255475,0.3225806451612901,0.0416666666666662,0.8043478260869564,0.7045454545454544,0.967213114754098,0.4452554744525553,0.3225806451612901,0.6527777777777779,0.6739130434782609,0.840909090909091,Sun Apr 17 2022,Chicago Bulls,86,Milwaukee Bucks,93
0.4590163934426223,0.5766423357664237,0.5,0.4444444444444446,0.5217391304347827,0.5,0.9098360655737698,0.7956204379562046,0.8870967741935479,0.4583333333333327,0.7826086956521738,0.4545454545454547,Sun Apr 17 2022,New Orleans Pelicans,99,Phoenix Suns,110
0.4672131147540985,0.8102189781021902,0.0322580645161294,0.4583333333333327,0.8695652173913044,0.5227272727272723,0.5081967213114755,0.7956204379562046,0.2903225806451612,0.0416666666666662,0.8695652173913044,0.5681818181818183,Mon Apr 18 2022,Toronto Raptors,97,Philadelphia 76ers,112
0.8114754098360647,0.7737226277372268,0.0806451612903225,0.5972222222222215,0.5434782608695652,0.6818181818181821,0.3524590163934423,0.9854014598540144,0.2419354838709676,0.1388888888888888,0.8695652173913044,0.5,Mon Apr 18 2022,Utah Jazz,104,Dallas Mavericks,110
0.7377049180327867,0.5693430656934304,0.9516129032258064,0.2916666666666667,0.4347826086956522,0.4318181818181816,0.5983606557377046,0.927007299270073,0.8387096774193549,0.4861111111111109,0.3478260869565217,0.2045454545454542,Mon Apr 18 2022,Denver Nuggets,106,Golden State Warriors,126
0.8360655737704918,0.4233576642335763,0.4354838709677422,0.2777777777777777,1.0,0.7272727272727273,0.5163934426229505,0.9197080291970808,0.5806451612903225,0.2361111111111114,0.4130434782608696,0.318181818181818,Tue Apr 19 2022,Atlanta Hawks,105,Miami Heat,115
1.0,0.3576642335766427,0.6129032258064514,0.3055555555555558,0.4782608695652173,0.0227272727272722,0.9754098360655729,0.6058394160583938,0.6612903225806451,1.0,0.7173913043478263,0.4772727272727269,Tue Apr 19 2022,Minnesota Timberwolves,96,Memphis Grizzlies,124
0.4590163934426223,0.5766423357664237,0.5,0.4444444444444446,0.5217391304347827,0.5,0.9098360655737698,0.7956204379562046,0.8870967741935479,0.4583333333333327,0.7826086956521738,0.4545454545454547,Tue Apr 19 2022,New Orleans Pelicans,125,Phoenix Suns,114
0.7540983606557378,0.4452554744525553,0.5483870967741936,0.333333333333333,0.5217391304347827,0.340909090909091,0.6639344262295076,1.0,0.4677419354838711,0.5694444444444444,0.6304347826086958,0.7727272727272727,Wed Apr 20 2022,Brooklyn Nets,107,Boston Celtics,114
0.5081967213114755,0.7956204379562046,0.2903225806451612,0.0416666666666662,0.8695652173913044,0.5681818181818183,0.4672131147540985,0.8102189781021902,0.0322580645161294,0.4583333333333327,0.8695652173913044,0.5227272727272723,Wed Apr 20 2022,Philadelphia 76ers,104,Toronto Raptors,101
0.6475409836065565,0.4525547445255475,0.3225806451612901,0.0416666666666662,0.8043478260869564,0.7045454545454544,0.967213114754098,0.4452554744525553,0.3225806451612901,0.6527777777777779,0.6739130434782609,0.840909090909091,Wed Apr 20 2022,Chicago Bulls,114,Milwaukee Bucks,110
0.9754098360655729,0.6058394160583938,0.6612903225806451,1.0,0.7173913043478263,0.4772727272727269,1.0,0.3576642335766427,0.6129032258064514,0.3055555555555558,0.4782608695652173,0.0227272727272722,Thu Apr 21 2022,Memphis Grizzlies,104,Minnesota Timberwolves,95
0.3524590163934423,0.9854014598540144,0.2419354838709676,0.1388888888888888,0.8695652173913044,0.5,0.8114754098360647,0.7737226277372268,0.0806451612903225,0.5972222222222215,0.5434782608695652,0.6818181818181821,Thu Apr 21 2022,Dallas Mavericks,126,Utah Jazz,118
0.5983606557377046,0.927007299270073,0.8387096774193549,0.4861111111111109,0.3478260869565217,0.2045454545454542,0.7377049180327867,0.5693430656934304,0.9516129032258064,0.2916666666666667,0.4347826086956522,0.4318181818181816,Thu Apr 21 2022,Golden State Warriors,118,Denver Nuggets,113
0.5163934426229505,0.9197080291970808,0.5806451612903225,0.2361111111111114,0.4130434782608696,0.318181818181818,0.8360655737704918,0.4233576642335763,0.4354838709677422,0.2777777777777777,1.0,0.7272727272727273,Fri Apr 22 2022,Miami Heat,110,Atlanta Hawks,111
0.967213114754098,0.4452554744525553,0.3225806451612901,0.6527777777777779,0.6739130434782609,0.840909090909091,0.6475409836065565,0.4525547445255475,0.3225806451612901,0.0416666666666662,0.8043478260869564,0.7045454545454544,Fri Apr 22 2022,Milwaukee Bucks,111,Chicago Bulls,81
0.9098360655737698,0.7956204379562046,0.8870967741935479,0.4583333333333327,0.7826086956521738,0.4545454545454547,0.4590163934426223,0.5766423357664237,0.5,0.4444444444444446,0.5217391304347827,0.5,Fri Apr 22 2022,Phoenix Suns,114,New Orleans Pelicans,111
0.5081967213114755,0.7956204379562046,0.2903225806451612,0.0416666666666662,0.8695652173913044,0.5681818181818183,0.4672131147540985,0.8102189781021902,0.0322580645161294,0.4583333333333327,0.8695652173913044,0.5227272727272723,Sat Apr 23 2022,Philadelphia 76ers,102,Toronto Raptors,110
0.3524590163934423,0.9854014598540144,0.2419354838709676,0.1388888888888888,0.8695652173913044,0.5,0.8114754098360647,0.7737226277372268,0.0806451612903225,0.5972222222222215,0.5434782608695652,0.6818181818181821,Sat Apr 23 2022,Dallas Mavericks,99,Utah Jazz,100
0.6639344262295076,1.0,0.4677419354838711,0.5694444444444444,0.6304347826086958,0.7727272727272727,0.7540983606557378,0.4452554744525553,0.5483870967741936,0.333333333333333,0.5217391304347827,0.340909090909091,Sat Apr 23 2022,Boston Celtics,109,Brooklyn Nets,103
0.9754098360655729,0.6058394160583938,0.6612903225806451,1.0,0.7173913043478263,0.4772727272727269,1.0,0.3576642335766427,0.6129032258064514,0.3055555555555558,0.4782608695652173,0.0227272727272722,Sat Apr 23 2022,Memphis Grizzlies,118,Minnesota Timberwolves,119
0.967213114754098,0.4452554744525553,0.3225806451612901,0.6527777777777779,0.6739130434782609,0.840909090909091,0.6475409836065565,0.4525547445255475,0.3225806451612901,0.0416666666666662,0.8043478260869564,0.7045454545454544,Sun Apr 24 2022,Milwaukee Bucks,119,Chicago Bulls,95
0.5983606557377046,0.927007299270073,0.8387096774193549,0.4861111111111109,0.3478260869565217,0.2045454545454542,0.7377049180327867,0.5693430656934304,0.9516129032258064,0.2916666666666667,0.4347826086956522,0.4318181818181816,Sun Apr 24 2022,Golden State Warriors,121,Denver Nuggets,126
0.5163934426229505,0.9197080291970808,0.5806451612903225,0.2361111111111114,0.4130434782608696,0.318181818181818,0.8360655737704918,0.4233576642335763,0.4354838709677422,0.2777777777777777,1.0,0.7272727272727273,Sun Apr 24 2022,Miami Heat,110,Atlanta Hawks,86
0.9098360655737698,0.7956204379562046,0.8870967741935479,0.4583333333333327,0.7826086956521738,0.4545454545454547,0.4590163934426223,0.5766423357664237,0.5,0.4444444444444446,0.5217391304347827,0.5,Sun Apr 24 2022,Phoenix Suns,103,New Orleans Pelicans,118
0.6639344262295076,1.0,0.4677419354838711,0.5694444444444444,0.6304347826086958,0.7727272727272727,0.7540983606557378,0.4452554744525553,0.5483870967741936,0.333333333333333,0.5217391304347827,0.340909090909091,Mon Apr 25 2022,Boston Celtics,116,Brooklyn Nets,112
0.4672131147540985,0.8102189781021902,0.0322580645161294,0.4583333333333327,0.8695652173913044,0.5227272727272723,0.5081967213114755,0.7956204379562046,0.2903225806451612,0.0416666666666662,0.8695652173913044,0.5681818181818183,Mon Apr 25 2022,Toronto Raptors,103,Philadelphia 76ers,88
0.8114754098360647,0.7737226277372268,0.0806451612903225,0.5972222222222215,0.5434782608695652,0.6818181818181821,0.3524590163934423,0.9854014598540144,0.2419354838709676,0.1388888888888888,0.8695652173913044,0.5,Mon Apr 25 2022,Utah Jazz,77,Dallas Mavericks,102
0.8360655737704918,0.4233576642335763,0.4354838709677422,0.2777777777777777,1.0,0.7272727272727273,0.5163934426229505,0.9197080291970808,0.5806451612903225,0.2361111111111114,0.4130434782608696,0.318181818181818,Tue Apr 26 2022,Atlanta Hawks,94,Miami Heat,97
1.0,0.3576642335766427,0.6129032258064514,0.3055555555555558,0.4782608695652173,0.0227272727272722,0.9754098360655729,0.6058394160583938,0.6612903225806451,1.0,0.7173913043478263,0.4772727272727269,Tue Apr 26 2022,Minnesota Timberwolves,109,Memphis Grizzlies,111
0.4590163934426223,0.5766423357664237,0.5,0.4444444444444446,0.5217391304347827,0.5,0.9098360655737698,0.7956204379562046,0.8870967741935479,0.4583333333333327,0.7826086956521738,0.4545454545454547,Tue Apr 26 2022,New Orleans Pelicans,97,Phoenix Suns,112
0.6475409836065565,0.4525547445255475,0.3225806451612901,0.0416666666666662,0.8043478260869564,0.7045454545454544,0.967213114754098,0.4452554744525553,0.3225806451612901,0.6527777777777779,0.6739130434782609,0.840909090909091,Wed Apr 27 2022,Chicago Bulls,100,Milwaukee Bucks,116
0.7377049180327867,0.5693430656934304,0.9516129032258064,0.2916666666666667,0.4347826086956522,0.4318181818181816,0.5983606557377046,0.927007299270073,0.8387096774193549,0.4861111111111109,0.3478260869565217,0.2045454545454542,Wed Apr 27 2022,Denver Nuggets,98,Golden State Warriors,102
0.5081967213114755,0.7956204379562046,0.2903225806451612,0.0416666666666662,0.8695652173913044,0.5681818181818183,0.4672131147540985,0.8102189781021902,0.0322580645161294,0.4583333333333327,0.8695652173913044,0.5227272727272723,Thu Apr 28 2022,Philadelphia 76ers,132,Toronto Raptors,97
0.9098360655737698,0.7956204379562046,0.8870967741935479,0.4583333333333327,0.7826086956521738,0.4545454545454547,0.4590163934426223,0.5766423357664237,0.5,0.4444444444444446,0.5217391304347827,0.5,Thu Apr 28 2022,Phoenix Suns,115,New Orleans Pelicans,109
0.3524590163934423,0.9854014598540144,0.2419354838709676,0.1388888888888888,0.8695652173913044,0.5,0.8114754098360647,0.7737226277372268,0.0806451612903225,0.5972222222222215,0.5434782608695652,0.6818181818181821,Thu Apr 28 2022,Dallas Mavericks,98,Utah Jazz,96
0.9754098360655729,0.6058394160583938,0.6612903225806451,1.0,0.7173913043478263,0.4772727272727269,1.0,0.3576642335766427,0.6129032258064514,0.3055555555555558,0.4782608695652173,0.0227272727272722,Fri Apr 29 2022,Memphis Grizzlies,114,Minnesota Timberwolves,106
0.967213114754098,0.4452554744525553,0.3225806451612901,0.6527777777777779,0.6739130434782609,0.840909090909091,0.6639344262295076,1.0,0.4677419354838711,0.5694444444444444,0.6304347826086958,0.7727272727272727,Sun May 1 2022,Milwaukee Bucks,101,Boston Celtics,89
0.5983606557377046,0.927007299270073,0.8387096774193549,0.4861111111111109,0.3478260869565217,0.2045454545454542,0.9754098360655729,0.6058394160583938,0.6612903225806451,1.0,0.7173913043478263,0.4772727272727269,Sun May 1 2022,Golden State Warriors,117,Memphis Grizzlies,116
0.5081967213114755,0.7956204379562046,0.2903225806451612,0.0416666666666662,0.8695652173913044,0.5681818181818183,0.5163934426229505,0.9197080291970808,0.5806451612903225,0.2361111111111114,0.4130434782608696,0.318181818181818,Mon May 2 2022,Philadelphia 76ers,92,Miami Heat,106
0.3524590163934423,0.9854014598540144,0.2419354838709676,0.1388888888888888,0.8695652173913044,0.5,0.9098360655737698,0.7956204379562046,0.8870967741935479,0.4583333333333327,0.7826086956521738,0.4545454545454547,Mon May 2 2022,Dallas Mavericks,114,Phoenix Suns,121
0.967213114754098,0.4452554744525553,0.3225806451612901,0.6527777777777779,0.6739130434782609,0.840909090909091,0.6639344262295076,1.0,0.4677419354838711,0.5694444444444444,0.6304347826086958,0.7727272727272727,Tue May 3 2022,Milwaukee Bucks,86,Boston Celtics,109
0.5983606557377046,0.927007299270073,0.8387096774193549,0.4861111111111109,0.3478260869565217,0.2045454545454542,0.9754098360655729,0.6058394160583938,0.6612903225806451,1.0,0.7173913043478263,0.4772727272727269,Tue May 3 2022,Golden State Warriors,101,Memphis Grizzlies,106
0.5081967213114755,0.7956204379562046,0.2903225806451612,0.0416666666666662,0.8695652173913044,0.5681818181818183,0.5163934426229505,0.9197080291970808,0.5806451612903225,0.2361111111111114,0.4130434782608696,0.318181818181818,Wed May 4 2022,Philadelphia 76ers,103,Miami Heat,119
0.3524590163934423,0.9854014598540144,0.2419354838709676,0.1388888888888888,0.8695652173913044,0.5,0.9098360655737698,0.7956204379562046,0.8870967741935479,0.4583333333333327,0.7826086956521738,0.4545454545454547,Wed May 4 2022,Dallas Mavericks,109,Phoenix Suns,129
0.5163934426229505,0.9197080291970808,0.5806451612903225,0.2361111111111114,0.4130434782608696,0.318181818181818,0.5081967213114755,0.7956204379562046,0.2903225806451612,0.0416666666666662,0.8695652173913044,0.5681818181818183,Fri May 6 2022,Miami Heat,79,Philadelphia 76ers,99
0.9098360655737698,0.7956204379562046,0.8870967741935479,0.4583333333333327,0.7826086956521738,0.4545454545454547,0.3524590163934423,0.9854014598540144,0.2419354838709676,0.1388888888888888,0.8695652173913044,0.5,Fri May 6 2022,Phoenix Suns,94,Dallas Mavericks,103
0.6639344262295076,1.0,0.4677419354838711,0.5694444444444444,0.6304347826086958,0.7727272727272727,0.967213114754098,0.4452554744525553,0.3225806451612901,0.6527777777777779,0.6739130434782609,0.840909090909091,Sat May 7 2022,Boston Celtics,101,Milwaukee Bucks,103
0.9754098360655729,0.6058394160583938,0.6612903225806451,1.0,0.7173913043478263,0.4772727272727269,0.5983606557377046,0.927007299270073,0.8387096774193549,0.4861111111111109,0.3478260869565217,0.2045454545454542,Sat May 7 2022,Memphis Grizzlies,112,Golden State Warriors,142
0.9098360655737698,0.7956204379562046,0.8870967741935479,0.4583333333333327,0.7826086956521738,0.4545454545454547,0.3524590163934423,0.9854014598540144,0.2419354838709676,0.1388888888888888,0.8695652173913044,0.5,Sun May 8 2022,Phoenix Suns,101,Dallas Mavericks,111
0.5163934426229505,0.9197080291970808,0.5806451612903225,0.2361111111111114,0.4130434782608696,0.318181818181818,0.5081967213114755,0.7956204379562046,0.2903225806451612,0.0416666666666662,0.8695652173913044,0.5681818181818183,Sun May 8 2022,Miami Heat,108,Philadelphia 76ers,116
0.6639344262295076,1.0,0.4677419354838711,0.5694444444444444,0.6304347826086958,0.7727272727272727,0.967213114754098,0.4452554744525553,0.3225806451612901,0.6527777777777779,0.6739130434782609,0.840909090909091,Mon May 9 2022,Boston Celtics,116,Milwaukee Bucks,108
0.9754098360655729,0.6058394160583938,0.6612903225806451,1.0,0.7173913043478263,0.4772727272727269,0.5983606557377046,0.927007299270073,0.8387096774193549,0.4861111111111109,0.3478260869565217,0.2045454545454542,Mon May 9 2022,Memphis Grizzlies,98,Golden State Warriors,101
0.5081967213114755,0.7956204379562046,0.2903225806451612,0.0416666666666662,0.8695652173913044,0.5681818181818183,0.5163934426229505,0.9197080291970808,0.5806451612903225,0.2361111111111114,0.4130434782608696,0.318181818181818,Tue May 10 2022,Philadelphia 76ers,85,Miami Heat,120
0.3524590163934423,0.9854014598540144,0.2419354838709676,0.1388888888888888,0.8695652173913044,0.5,0.9098360655737698,0.7956204379562046,0.8870967741935479,0.4583333333333327,0.7826086956521738,0.4545454545454547,Tue May 10 2022,Dallas Mavericks,80,Phoenix Suns,110
0.967213114754098,0.4452554744525553,0.3225806451612901,0.6527777777777779,0.6739130434782609,0.840909090909091,0.6639344262295076,1.0,0.4677419354838711,0.5694444444444444,0.6304347826086958,0.7727272727272727,Wed May 11 2022,Milwaukee Bucks,110,Boston Celtics,107
0.5983606557377046,0.927007299270073,0.8387096774193549,0.4861111111111109,0.3478260869565217,0.2045454545454542,0.9754098360655729,0.6058394160583938,0.6612903225806451,1.0,0.7173913043478263,0.4772727272727269,Wed May 11 2022,Golden State Warriors,95,Memphis Grizzlies,134
0.5163934426229505,0.9197080291970808,0.5806451612903225,0.2361111111111114,0.4130434782608696,0.318181818181818,0.5081967213114755,0.7956204379562046,0.2903225806451612,0.0416666666666662,0.8695652173913044,0.5681818181818183,Thu May 12 2022,Miami Heat,99,Philadelphia 76ers,90
0.9098360655737698,0.7956204379562046,0.8870967741935479,0.4583333333333327,0.7826086956521738,0.4545454545454547,0.3524590163934423,0.9854014598540144,0.2419354838709676,0.1388888888888888,0.8695652173913044,0.5,Thu May 12 2022,Phoenix Suns,86,Dallas Mavericks,113
0.6639344262295076,1.0,0.4677419354838711,0.5694444444444444,0.6304347826086958,0.7727272727272727,0.967213114754098,0.4452554744525553,0.3225806451612901,0.6527777777777779,0.6739130434782609,0.840909090909091,Fri May 13 2022,Boston Celtics,108,Milwaukee Bucks,95
0.9754098360655729,0.6058394160583938,0.6612903225806451,1.0,0.7173913043478263,0.4772727272727269,0.5983606557377046,0.927007299270073,0.8387096774193549,0.4861111111111109,0.3478260869565217,0.2045454545454542,Fri May 13 2022,Memphis Grizzlies,96,Golden State Warriors,110
0.967213114754098,0.4452554744525553,0.3225806451612901,0.6527777777777779,0.6739130434782609,0.840909090909091,0.6639344262295076,1.0,0.4677419354838711,0.5694444444444444,0.6304347826086958,0.7727272727272727,Sun May 15 2022,Milwaukee Bucks,81,Boston Celtics,109
0.3524590163934423,0.9854014598540144,0.2419354838709676,0.1388888888888888,0.8695652173913044,0.5,0.9098360655737698,0.7956204379562046,0.8870967741935479,0.4583333333333327,0.7826086956521738,0.4545454545454547,Sun May 15 2022,Dallas Mavericks,123,Phoenix Suns,90
0.6639344262295076,1.0,0.4677419354838711,0.5694444444444444,0.6304347826086958,0.7727272727272727,0.5163934426229505,0.9197080291970808,0.5806451612903225,0.2361111111111114,0.4130434782608696,0.318181818181818,Tue May 17 2022,Boston Celtics,107,Miami Heat,118
0.3524590163934423,0.9854014598540144,0.2419354838709676,0.1388888888888888,0.8695652173913044,0.5,0.5983606557377046,0.927007299270073,0.8387096774193549,0.4861111111111109,0.3478260869565217,0.2045454545454542,Wed May 18 2022,Dallas Mavericks,87,Golden State Warriors,112
0.6639344262295076,1.0,0.4677419354838711,0.5694444444444444,0.6304347826086958,0.7727272727272727,0.5163934426229505,0.9197080291970808,0.5806451612903225,0.2361111111111114,0.4130434782608696,0.318181818181818,Thu May 19 2022,Boston Celtics,127,Miami Heat,102
0.3524590163934423,0.9854014598540144,0.2419354838709676,0.1388888888888888,0.8695652173913044,0.5,0.5983606557377046,0.927007299270073,0.8387096774193549,0.4861111111111109,0.3478260869565217,0.2045454545454542,Fri May 20 2022,Dallas Mavericks,117,Golden State Warriors,126
0.5163934426229505,0.9197080291970808,0.5806451612903225,0.2361111111111114,0.4130434782608696,0.318181818181818,0.6639344262295076,1.0,0.4677419354838711,0.5694444444444444,0.6304347826086958,0.7727272727272727,Sat May 21 2022,Miami Heat,109,Boston Celtics,103
0.5983606557377046,0.927007299270073,0.8387096774193549,0.4861111111111109,0.3478260869565217,0.2045454545454542,0.3524590163934423,0.9854014598540144,0.2419354838709676,0.1388888888888888,0.8695652173913044,0.5,Sun May 22 2022,Golden State Warriors,109,Dallas Mavericks,100
0.5163934426229505,0.9197080291970808,0.5806451612903225,0.2361111111111114,0.4130434782608696,0.318181818181818,0.6639344262295076,1.0,0.4677419354838711,0.5694444444444444,0.6304347826086958,0.7727272727272727,Mon May 23 2022,Miami Heat,82,Boston Celtics,102
0.5983606557377046,0.927007299270073,0.8387096774193549,0.4861111111111109,0.3478260869565217,0.2045454545454542,0.3524590163934423,0.9854014598540144,0.2419354838709676,0.1388888888888888,0.8695652173913044,0.5,Tue May 24 2022,Golden State Warriors,109,Dallas Mavericks,119
0.6639344262295076,1.0,0.4677419354838711,0.5694444444444444,0.6304347826086958,0.7727272727272727,0.5163934426229505,0.9197080291970808,0.5806451612903225,0.2361111111111114,0.4130434782608696,0.318181818181818,Wed May 25 2022,Boston Celtics,93,Miami Heat,80
0.3524590163934423,0.9854014598540144,0.2419354838709676,0.1388888888888888,0.8695652173913044,0.5,0.5983606557377046,0.927007299270073,0.8387096774193549,0.4861111111111109,0.3478260869565217,0.2045454545454542,Thu May 26 2022,Dallas Mavericks,110,Golden State Warriors,120
0.5163934426229505,0.9197080291970808,0.5806451612903225,0.2361111111111114,0.4130434782608696,0.318181818181818,0.6639344262295076,1.0,0.4677419354838711,0.5694444444444444,0.6304347826086958,0.7727272727272727,Fri May 27 2022,Miami Heat,111,Boston Celtics,103
0.6639344262295076,1.0,0.4677419354838711,0.5694444444444444,0.6304347826086958,0.7727272727272727,0.5163934426229505,0.9197080291970808,0.5806451612903225,0.2361111111111114,0.4130434782608696,0.318181818181818,Sun May 29 2022,Boston Celtics,100,Miami Heat,96
0.6639344262295076,1.0,0.4677419354838711,0.5694444444444444,0.6304347826086958,0.7727272727272727,0.5983606557377046,0.927007299270073,0.8387096774193549,0.4861111111111109,0.3478260869565217,0.2045454545454542,Thu Jun 2 2022,Boston Celtics,120,Golden State Warriors,108
0.6639344262295076,1.0,0.4677419354838711,0.5694444444444444,0.6304347826086958,0.7727272727272727,0.5983606557377046,0.927007299270073,0.8387096774193549,0.4861111111111109,0.3478260869565217,0.2045454545454542,Sun Jun 5 2022,Boston Celtics,88,Golden State Warriors,107
0.5983606557377046,0.927007299270073,0.8387096774193549,0.4861111111111109,0.3478260869565217,0.2045454545454542,0.6639344262295076,1.0,0.4677419354838711,0.5694444444444444,0.6304347826086958,0.7727272727272727,Wed Jun 8 2022,Golden State Warriors,100,Boston Celtics,116
0.5983606557377046,0.927007299270073,0.8387096774193549,0.4861111111111109,0.3478260869565217,0.2045454545454542,0.6639344262295076,1.0,0.4677419354838711,0.5694444444444444,0.6304347826086958,0.7727272727272727,Fri Jun 10 2022,Golden State Warriors,107,Boston Celtics,97
0.6639344262295076,1.0,0.4677419354838711,0.5694444444444444,0.6304347826086958,0.7727272727272727,0.5983606557377046,0.927007299270073,0.8387096774193549,0.4861111111111109,0.3478260869565217,0.2045454545454542,Mon Jun 13 2022,Boston Celtics,94,Golden State Warriors,104
0.5983606557377046,0.927007299270073,0.8387096774193549,0.4861111111111109,0.3478260869565217,0.2045454545454542,0.6639344262295076,1.0,0.4677419354838711,0.5694444444444444,0.6304347826086958,0.7727272727272727,Thu Jun 16 2022,Golden State Warriors,103,Boston Celtics,90
